Date,Occupancy rate,G&A beds occ'd,G&A Beds Open,G&A beds unavailable to non-covid admissions “void”,CC Adult Open,CC Adult Occ,Critical care beds occupancy rate,No. beds occupied by long-stay patients (> 7 days),No. beds occupied by long-stay patients (> 21 days),No. beds occupied by flu patients (G&A),No. beds occupied by flu patients (Critical Care),Closures,Diverts,Delays30,Delays60,No. unoccupied beds closed due to norovirus etc.,year,day_of_year
2020-01-17T00:00:00Z,0,92379,98014,NA,3679,3066,0.8333786354987769,43107,16348,NA,NA,0,3,1453,314,91,2019-20,2023-01-17
2020-01-18T00:00:00Z,0,91786,97792,NA,3646,2945,0.8077345035655513,43763,16620,NA,NA,0,2,1248,209,87,2019-20,2023-01-18
2020-01-19T00:00:00Z,0,92542,97864,NA,3644,2920,0.8013172338090011,45530,17079,NA,NA,0,2,1020,162,121,2019-20,2023-01-19
2020-01-20T00:00:00Z,0,93819,98539,NA,3684,2997,0.8135179153094463,45750,17127,NA,NA,0,4,1392,453,144,2019-20,2023-01-20
2020-01-21T00:00:00Z,0,93464,98367,NA,3683,3031,0.8229704045614987,45215,16810,NA,NA,0,3,1283,261,138,2019-20,2023-01-21
2020-01-22T00:00:00Z,0,93014,98248,NA,3689,3056,0.8284087828679859,44663,16530,NA,NA,0,7,1284,292,146,2019-20,2023-01-22
2020-01-23T00:00:00Z,0,92669,98143,NA,3680,3104,0.8434782608695652,43876,16279,NA,NA,0,2,1260,260,131,2019-20,2023-01-23
2020-01-24T00:00:00Z,0,90596,97361,NA,3675,3034,0.8255782312925171,42588,16169,NA,NA,0,3,1083,214,165,2019-20,2023-01-24
2020-01-25T00:00:00Z,0,90762,97350,NA,3630,2937,0.8090909090909091,43129,16497,NA,NA,0,1,985,178,147,2019-20,2023-01-25
2020-01-26T00:00:00Z,0,92515,97922,NA,3639,2875,0.790052212146194,45012,17015,NA,NA,0,5,1167,252,149,2019-20,2023-01-26
2020-01-27T00:00:00Z,0,93985,98517,NA,3675,3017,0.820952380952381,45085,16932,NA,NA,0,2,1771,646,129,2019-20,2023-01-27
2020-01-28T00:00:00Z,0,93613,98494,NA,3673,3050,0.8303838823849714,44678,16840,NA,NA,0,1,1583,476,151,2019-20,2023-01-28
2020-01-29T00:00:00Z,0,94126,98415,NA,3682,3118,0.8468223791417708,44131,16692,NA,NA,0,3,1576,377,164,2019-20,2023-01-29
2020-01-30T00:00:00Z,0,92496,97031,NA,3654,3044,0.8330596606458676,42847,16206,NA,NA,0,3,1518,357,145,2019-20,2023-01-30
2020-01-31T00:00:00Z,0,92029,97857,NA,3675,3027,0.8236734693877551,42123,16236,NA,NA,0,1,1709,440,166,2019-20,2023-01-31
2020-02-01T00:00:00Z,0,91427,97672,NA,3642,2919,0.8014827018121911,42881,16489,NA,NA,0,2,1385,290,143,2019-20,2023-02-01
2020-02-02T00:00:00Z,0,92980,98232,NA,3629,2900,0.7991182143841279,44938,17021,NA,NA,0,2,1368,344,125,2019-20,2023-02-02
2020-02-03T00:00:00Z,0,94011,98564,NA,3688,3062,0.8302603036876356,45213,16937,NA,NA,0,0,1699,608,105,2019-20,2023-02-03
2020-02-04T00:00:00Z,0,93958,98546,NA,3693,3066,0.8302193338748984,44714,16741,NA,NA,0,4,1467,406,105,2019-20,2023-02-04
2020-02-05T00:00:00Z,0,93168,98197,NA,3686,3089,0.8380358111774281,44217,16566,NA,NA,0,6,1397,220,141,2019-20,2023-02-05
2020-02-06T00:00:00Z,0,92018,98164,NA,3691,3011,0.8157680845299377,43490,16265,NA,NA,0,4,1275,299,147,2019-20,2023-02-06
2020-02-07T00:00:00Z,0,90273,97212,NA,3649,2990,0.8194025760482324,41379,15662,NA,NA,0,3,1294,252,159,2019-20,2023-02-07
2020-02-08T00:00:00Z,0,90380,97398,NA,3631,2878,0.7926191131919581,42244,16000,NA,NA,0,3,1134,283,166,2019-20,2023-02-08
2020-02-09T00:00:00Z,0,91197,96902,NA,3641,2800,0.7690195001373249,44382,16620,NA,NA,0,6,1074,197,138,2019-20,2023-02-09
2020-02-10T00:00:00Z,0,93293,98294,NA,3688,3020,0.8188720173535792,44998,16811,NA,NA,0,4,1512,382,120,2019-20,2023-02-10
2020-02-11T00:00:00Z,0,92929,98160,NA,3681,3049,0.828307525129041,44414,16613,NA,NA,0,2,1510,303,117,2019-20,2023-02-11
2020-02-12T00:00:00Z,0,92878,97994,NA,3689,3054,0.827866630523177,43882,16494,NA,NA,0,1,1404,245,132,2019-20,2023-02-12
2020-02-13T00:00:00Z,0,92469,97984,NA,3700,3052,0.8248648648648649,43217,16346,NA,NA,0,1,1630,357,133,2019-20,2023-02-13
2020-02-14T00:00:00Z,0,90453,97402,NA,3679,3027,0.8227779287849959,41918,16038,NA,NA,0,8,1381,367,122,2019-20,2023-02-14
2020-02-15T00:00:00Z,0,90383,97530,NA,3637,2917,0.8020346439373109,42311,16295,NA,NA,0,9,1060,253,122,2019-20,2023-02-15
2020-02-16T00:00:00Z,0,91655,97657,NA,3635,2864,0.7878954607977992,44026,16589,NA,NA,0,7,1146,233,133,2019-20,2023-02-16
2020-02-17T00:00:00Z,0,92920,98139,NA,3677,3003,0.8166983954310579,44619,16757,NA,NA,0,7,1643,552,135,2019-20,2023-02-17
2020-02-18T00:00:00Z,0,92876,98158,NA,3684,2996,0.8132464712269273,44265,16576,NA,NA,0,3,1615,452,101,2019-20,2023-02-18
2020-02-19T00:00:00Z,0,92348,97998,NA,3680,3011,0.8182065217391304,43722,16447,NA,NA,0,4,1351,193,84,2019-20,2023-02-19
2020-02-20T00:00:00Z,0,91825,97840,NA,3691,3018,0.8176645895421295,43250,16264,NA,NA,0,2,1203,215,83,2019-20,2023-02-20
2020-02-21T00:00:00Z,0,90283,97364,NA,3673,3000,0.8167710318540703,41771,15901,NA,NA,0,2,1273,276,111,2019-20,2023-02-21
2020-02-22T00:00:00Z,0,89827,97257,NA,3630,2897,0.7980716253443526,42150,15993,NA,NA,0,1,1112,135,98,2019-20,2023-02-22
2020-02-23T00:00:00Z,0,91517,97776,NA,3643,2886,0.7922042272852045,44140,16535,NA,NA,0,3,1305,163,113,2019-20,2023-02-23
2020-02-24T00:00:00Z,0,93179,98422,NA,3691,3000,0.812787862367922,44737,16646,NA,NA,0,5,1566,589,135,2019-20,2023-02-24
2020-02-25T00:00:00Z,0,92417,97391,NA,3675,3070,0.8353741496598639,43857,16371,NA,NA,0,3,1675,502,137,2019-20,2023-02-25
2020-02-26T00:00:00Z,0,92051,97275,NA,3669,3090,0.8421913327882257,43242,16154,NA,NA,0,1,1385,358,144,2019-20,2023-02-26
2020-02-27T00:00:00Z,0,91735,97180,NA,3670,3039,0.8280653950953678,42672,16007,NA,NA,0,2,1306,300,130,2019-20,2023-02-27
2020-02-28T00:00:00Z,0,90472,97478,NA,3684,2986,0.8105320304017373,41383,15830,NA,NA,0,4,1329,272,107,2019-20,2023-02-28
2020-02-29T00:00:00Z,0,89904,97263,NA,3641,2909,0.798956330678385,41896,15908,NA,NA,0,2,1265,210,128,2019-20,NA
2020-03-01T00:00:00Z,0,91780,97868,NA,3636,2888,0.7942794279427943,44239,16517,NA,NA,0,7,1138,179,99,2019-20,2023-03-01
2018-12-03T00:00:00Z,0,91533,96403,NA,3708,3056,0.8241639697950378,41141,15225,NA,NA,0,2,1629,432,135,2018-19,2022-12-03
2018-12-04T00:00:00Z,0,91322,96276,NA,3710,3119,0.8407008086253369,40753,15032,NA,NA,0,2,1330,292,112,2018-19,2022-12-04
2018-12-05T00:00:00Z,0,91143,96173,NA,3694,3104,0.8402815376285869,40492,14897,NA,NA,0,3,1125,179,124,2018-19,2022-12-05
2018-12-06T00:00:00Z,0,90862,96006,NA,3705,3087,0.8331983805668016,40252,14774,NA,NA,0,3,1277,278,133,2018-19,2022-12-06
2018-12-07T00:00:00Z,0,89333,95906,NA,3690,3020,0.8184281842818428,39681,14620,NA,NA,0,3,1285,295,136,2018-19,2022-12-07
2018-12-08T00:00:00Z,0,89021,95826,NA,3648,2925,0.8018092105263158,40304,14755,NA,NA,0,8,1127,263,147,2018-19,2022-12-08
2018-12-09T00:00:00Z,0,89822,95756,NA,3657,2891,0.7905386929176921,41986,15170,NA,NA,0,4,963,200,160,2018-19,2022-12-09
2018-12-10T00:00:00Z,0,91324,96290,NA,3702,3063,0.8273905996758509,41773,14951,NA,NA,0,7,1458,460,142,2018-19,2022-12-10
2018-12-11T00:00:00Z,0,91034,96295,NA,3700,3061,0.8272972972972973,41421,14841,NA,NA,0,3,1323,245,124,2018-19,2022-12-11
2018-12-12T00:00:00Z,0,90584,96204,NA,3708,3090,0.8333333333333334,40380,14567,NA,NA,0,3,1055,170,99,2018-19,2022-12-12
2018-12-13T00:00:00Z,0,89723,95929,NA,3707,3089,0.8332883733477205,39773,14422,NA,NA,0,2,948,142,105,2018-19,2022-12-13
2018-12-14T00:00:00Z,0,87584,95285,NA,3667,2926,0.7979274611398963,38354,14153,NA,NA,0,1,990,124,93,2018-19,2022-12-14
2018-12-15T00:00:00Z,0,86604,94442,NA,3624,2869,0.7916666666666666,38651,14356,NA,NA,0,5,966,161,104,2018-19,2022-12-15
2018-12-16T00:00:00Z,0,88932,95604,NA,3662,2854,0.7793555434188968,40554,14830,NA,NA,0,9,1126,189,81,2018-19,2022-12-16
2018-12-17T00:00:00Z,0,90472,96115,NA,3696,3033,0.8206168831168831,40579,14821,NA,NA,0,2,1499,362,86,2018-19,2022-12-17
2018-12-18T00:00:00Z,0,90329,95998,NA,3705,3057,0.8251012145748988,39831,14621,NA,NA,0,3,1116,263,114,2018-19,2022-12-18
2018-12-19T00:00:00Z,0,89766,95929,NA,3687,3089,0.8378085164090046,38733,14304,NA,NA,0,2,1084,240,101,2018-19,2022-12-19
2018-12-20T00:00:00Z,0,88310,95605,NA,3695,3041,0.8230040595399188,37772,13987,NA,NA,0,3,1031,281,149,2018-19,2022-12-20
2018-12-21T00:00:00Z,0,84689,94822,NA,3639,2936,0.8068150590821654,35585,13358,NA,NA,0,2,1144,269,178,2018-19,2022-12-21
2018-12-22T00:00:00Z,0,82565,94545,NA,3621,2863,0.7906655619994477,35183,13257,NA,NA,0,1,1125,168,173,2018-19,2022-12-22
2018-12-23T00:00:00Z,0,83081,94753,NA,3636,2767,0.761001100110011,36081,13490,NA,NA,0,2,934,161,151,2018-19,2022-12-23
2018-12-24T00:00:00Z,0,76854,94336,NA,3641,2745,0.753913759956056,34888,13210,NA,NA,0,0,708,32,149,2018-19,2022-12-24
2018-12-25T00:00:00Z,0,77117,94082,NA,3643,2706,0.7427944002195992,36195,13542,NA,NA,0,0,662,36,154,2018-19,2022-12-25
2018-12-26T00:00:00Z,0,81018,94384,NA,3637,2699,0.7420951333516634,38724,14090,NA,NA,0,3,1081,236,111,2018-19,2022-12-26
2018-12-27T00:00:00Z,0,84895,94864,NA,3663,2845,0.7766857766857767,39548,14314,NA,NA,0,3,1433,441,99,2018-19,2022-12-27
2018-12-28T00:00:00Z,0,85383,94909,NA,3659,2911,0.7955725608089642,39105,14281,NA,NA,0,2,1173,266,96,2018-19,2022-12-28
2018-12-29T00:00:00Z,0,86329,94860,NA,3649,2847,0.7802137571937517,39654,14448,NA,NA,0,3,1387,346,106,2018-19,2022-12-29
2018-12-30T00:00:00Z,0,87985,95104,NA,3644,2853,0.7829308452250274,41447,14856,NA,NA,0,6,1443,473,74,2018-19,2022-12-30
2018-12-31T00:00:00Z,0,87678,95772,NA,3644,2986,0.8194291986827662,40869,15039,NA,NA,0,7,1361,553,85,2018-19,2022-12-31
2019-01-01T00:00:00Z,0,88686,95792,NA,3654,2965,0.8114395183360701,41781,15598,NA,NA,0,1,1693,525,63,2018-19,2023-01-01
2019-01-02T00:00:00Z,0,90335,96366,NA,3655,3064,0.8383036935704514,41867,15659,NA,NA,0,5,1502,438,45,2018-19,2023-01-02
2019-01-03T00:00:00Z,0,90793,96560,NA,3673,3140,0.8548870133405935,41732,15562,NA,NA,0,1,1305,345,55,2018-19,2023-01-03
2019-01-04T00:00:00Z,0,89491,96164,NA,3656,3100,0.8479212253829321,40708,15334,NA,NA,0,0,1066,384,63,2018-19,2023-01-04
2019-01-05T00:00:00Z,0,89501,95982,NA,3640,3012,0.8274725274725274,41452,15631,NA,NA,0,0,1149,317,65,2018-19,2023-01-05
2019-01-06T00:00:00Z,0,91237,96892,NA,3643,3025,0.8303595937414219,43400,16126,NA,NA,0,3,1223,424,96,2018-19,2023-01-06
2019-01-07T00:00:00Z,0,92932,97445,NA,3680,3191,0.8671195652173913,43479,16274,NA,NA,0,9,1571,710,90,2018-19,2023-01-07
2019-01-08T00:00:00Z,0,93289,97818,NA,3716,3245,0.8732508073196986,42738,16163,NA,NA,0,12,1597,508,163,2018-19,2023-01-08
2019-01-09T00:00:00Z,0,92401,97238,NA,3699,3210,0.8678021086780211,42018,15914,NA,NA,0,2,1242,320,166,2018-19,2023-01-09
2019-01-10T00:00:00Z,0,92405,97385,NA,3702,3188,0.8611561318206374,41830,15885,NA,NA,0,5,1217,277,133,2018-19,2023-01-10
2019-01-11T00:00:00Z,0,90948,96742,NA,3584,3002,0.8376116071428571,40737,15692,NA,NA,0,3,1330,293,137,2018-19,2023-01-11
2019-01-12T00:00:00Z,0,90249,96630,NA,3619,3014,0.8328267477203647,41373,15827,NA,NA,0,2,1414,377,114,2018-19,2023-01-12
2019-01-13T00:00:00Z,0,92193,97478,NA,3659,3019,0.8250888220825362,43159,16309,NA,NA,0,5,1186,284,112,2018-19,2023-01-13
2019-01-14T00:00:00Z,0,93107,97890,NA,3702,3205,0.8657482441923284,42826,15823,NA,NA,0,6,1668,570,137,2018-19,2023-01-14
2019-01-15T00:00:00Z,0,93231,97911,NA,3707,3265,0.8807661181548422,43002,15767,NA,NA,0,1,1430,427,154,2018-19,2023-01-15
2019-01-16T00:00:00Z,0,93249,97843,NA,3720,3268,0.878494623655914,42669,15614,NA,NA,0,8,1428,355,138,2018-19,2023-01-16
2019-01-17T00:00:00Z,0,92817,97858,NA,3713,3193,0.8599515216805818,41937,15507,NA,NA,0,3,1239,262,120,2018-19,2023-01-17
2019-01-18T00:00:00Z,0,90936,97135,NA,3688,3095,0.8392082429501084,41004,15345,NA,NA,0,6,1157,312,113,2018-19,2023-01-18
2019-01-19T00:00:00Z,0,90429,96882,NA,3649,2986,0.8183063853110442,41520,15518,NA,NA,0,5,1077,140,102,2018-19,2023-01-19
2019-01-20T00:00:00Z,0,92274,97541,NA,3678,3029,0.8235454051114737,43411,16000,NA,NA,0,6,1054,263,108,2018-19,2023-01-20
2019-01-21T00:00:00Z,0,93274,97792,NA,3715,3196,0.8602960969044414,43671,16009,NA,NA,0,6,1512,516,114,2018-19,2023-01-21
2019-01-22T00:00:00Z,0,93407,97869,NA,3714,3224,0.868066774367259,43258,15701,NA,NA,0,3,1417,454,115,2018-19,2023-01-22
2019-01-23T00:00:00Z,0,92661,97360,NA,3693,3215,0.8705659355537504,42476,15475,NA,NA,0,1,1350,289,143,2018-19,2023-01-23
2019-01-24T00:00:00Z,0,92671,97756,NA,3712,3215,0.8661099137931034,42113,15400,NA,NA,0,2,1405,350,103,2018-19,2023-01-24
2019-01-25T00:00:00Z,0,90713,97173,NA,3666,3106,0.8472449536279324,40945,15144,NA,NA,0,2,1324,257,79,2018-19,2023-01-25
2019-01-26T00:00:00Z,0,90747,97043,NA,3613,3016,0.834763354553003,41240,15294,NA,NA,0,5,1185,299,95,2018-19,2023-01-26
2019-01-27T00:00:00Z,0,92695,97852,NA,3656,3004,0.8216630196936543,43139,15826,NA,NA,0,6,1228,356,98,2018-19,2023-01-27
2019-01-28T00:00:00Z,0,94316,98592,NA,3707,3173,0.8559482060965741,43537,15835,NA,NA,0,0,1655,692,101,2018-19,2023-01-28
2019-01-29T00:00:00Z,0,94233,98503,NA,3698,3190,0.8626284478096268,43285,15797,NA,NA,0,2,1471,410,105,2018-19,2023-01-29
2019-01-30T00:00:00Z,0,93786,98376,NA,3710,3232,0.8711590296495957,42767,15662,NA,NA,0,2,1543,402,134,2018-19,2023-01-30
2019-01-31T00:00:00Z,0,93175,98145,NA,3702,3229,0.8722312263641275,42252,15519,NA,NA,0,0,1350,308,135,2018-19,2023-01-31
2019-02-01T00:00:00Z,0,91632,97563,NA,3701,3205,0.8659821669818968,41057,15280,NA,NA,0,1,1150,293,155,2018-19,2023-02-01
2019-02-02T00:00:00Z,0,91399,97549,NA,3674,3051,0.8304300489929233,41722,15471,NA,NA,0,3,956,238,175,2018-19,2023-02-02
2019-02-03T00:00:00Z,0,93009,98177,NA,3676,3070,0.8351468988030468,43757,15893,NA,NA,0,5,1125,278,161,2018-19,2023-02-03
2019-02-04T00:00:00Z,0,94474,98757,NA,3702,3194,0.8627768773635872,43889,15831,NA,NA,0,8,1737,717,167,2018-19,2023-02-04
2019-02-05T00:00:00Z,0,94497,98729,NA,3705,3202,0.8642375168690958,43699,15800,NA,NA,0,5,1523,462,161,2018-19,2023-02-05
2019-02-06T00:00:00Z,0,94245,98463,NA,3717,3244,0.8727468388485338,43018,15625,NA,NA,0,2,1476,355,176,2018-19,2023-02-06
2019-02-07T00:00:00Z,0,94052,98487,NA,3717,3209,0.86333064299166,42418,15539,NA,NA,0,4,1355,348,173,2018-19,2023-02-07
2019-02-08T00:00:00Z,0,92098,97080,NA,3650,3166,0.8673972602739726,39951,14833,NA,NA,0,3,1516,445,148,2018-19,2023-02-08
2019-02-09T00:00:00Z,0,90539,96297,NA,3599,2993,0.8316198944151153,40835,15056,NA,NA,0,0,1421,355,158,2018-19,2023-02-09
2019-02-10T00:00:00Z,0,93497,98396,NA,3665,3053,0.8330150068212824,43799,15909,NA,NA,0,3,1407,390,105,2018-19,2023-02-10
2019-02-11T00:00:00Z,0,94568,98826,NA,3712,3200,0.8620689655172413,43858,15901,NA,NA,0,2,1796,653,115,2018-19,2023-02-11
2019-02-12T00:00:00Z,0,94381,98758,NA,3713,3216,0.8661459736062483,43792,15773,NA,NA,0,2,1439,440,105,2018-19,2023-02-12
2019-02-13T00:00:00Z,0,93807,98454,NA,3706,3224,0.8699406368051807,43130,15617,NA,NA,0,3,1437,332,139,2018-19,2023-02-13
2019-02-14T00:00:00Z,0,93144,98205,NA,3703,3198,0.8636240885768296,42461,15484,NA,NA,0,4,1386,338,156,2018-19,2023-02-14
2019-02-15T00:00:00Z,0,90683,97601,NA,3698,3149,0.8515413737155219,41647,15241,NA,NA,0,0,1233,261,159,2018-19,2023-02-15
2019-02-16T00:00:00Z,0,90634,97450,NA,3648,3002,0.8229166666666666,41988,15483,NA,NA,0,3,1294,229,155,2018-19,2023-02-16
2019-02-17T00:00:00Z,0,92197,97998,NA,3644,2991,0.820801317233809,43968,15927,NA,NA,0,3,1171,192,131,2018-19,2023-02-17
2019-02-18T00:00:00Z,0,93626,98329,NA,3689,3094,0.8387096774193549,43320,15885,NA,NA,0,0,1569,579,121,2018-19,2023-02-18
2019-02-19T00:00:00Z,0,93463,98354,NA,3709,3186,0.8589916419520086,43297,15718,NA,NA,0,3,1336,314,105,2018-19,2023-02-19
2019-02-20T00:00:00Z,0,92829,98164,NA,3704,3166,0.8547516198704104,42950,15648,NA,NA,0,1,1271,361,106,2018-19,2023-02-20
2019-02-21T00:00:00Z,0,92155,98051,NA,3693,3118,0.8443000270782561,42064,15450,NA,NA,0,6,1291,321,117,2018-19,2023-02-21
2019-02-22T00:00:00Z,0,89968,97162,NA,3638,3000,0.8246289169873557,40991,15202,NA,NA,0,3,1083,163,109,2018-19,2023-02-22
2019-02-23T00:00:00Z,0,89625,97012,NA,3646,2967,0.8137685134393856,41800,15530,NA,NA,0,2,1058,171,128,2018-19,2023-02-23
2019-02-24T00:00:00Z,0,91493,97662,NA,3649,2924,0.8013154288846259,43729,16077,NA,NA,0,2,1010,221,115,2018-19,2023-02-24
2019-02-25T00:00:00Z,0,92677,98092,NA,3696,3087,0.8352272727272727,43522,16113,NA,NA,0,2,1581,479,119,2018-19,2023-02-25
2019-02-26T00:00:00Z,0,92868,98050,NA,3700,3143,0.8494594594594594,43450,16297,NA,NA,0,5,1267,322,100,2018-19,2023-02-26
2019-02-27T00:00:00Z,0,92108,97852,NA,3694,3109,0.8416350839198701,42585,16184,NA,NA,0,2,1177,231,128,2018-19,2023-02-27
2019-02-28T00:00:00Z,0,91983,97673,NA,3705,3101,0.8369770580296896,41894,15997,NA,NA,0,3,1150,199,147,2018-19,2023-02-28
2019-03-01T00:00:00Z,0,89883,97157,NA,3672,2993,0.8150871459694989,40100,15536,NA,NA,0,1,1033,168,151,2018-19,2023-03-01
2019-03-02T00:00:00Z,0,89815,96983,NA,3646,2926,0.8025233132199671,41262,16026,NA,NA,0,0,1039,180,154,2018-19,2023-03-02
2019-03-03T00:00:00Z,0,91652,97588,NA,3671,2912,0.7932443475892127,43237,16517,NA,NA,0,5,1003,129,148,2018-19,2023-03-03
2017-11-20T00:00:00Z,0,91001,95593,NA,3638,2942,0.8086860912589334,43655,16939,NA,NA,0,4,1464,414,111,2017-18,2022-11-20
2017-11-20T00:00:00Z,0,1110,1250,NA,29,29,1,696,243,NA,NA,0,1,32,0,0,2017-18,2022-11-20
2017-11-21T00:00:00Z,0,90431,94821,NA,3567,2973,0.8334735071488646,43191,16812,NA,NA,0,3,1313,397,151,2017-18,2022-11-21
2017-11-21T00:00:00Z,0,1166,1254,NA,29,26,0.896551724137931,749,259,NA,NA,0,0,14,0,0,2017-18,2022-11-21
2017-11-22T00:00:00Z,0,91516,95896,NA,3604,3017,0.8371254162042175,43295,16728,NA,NA,0,10,1336,435,137,2017-18,2022-11-22
2017-11-22T00:00:00Z,0,1190,1222,NA,29,29,1,761,257,NA,NA,0,1,7,0,0,2017-18,2022-11-22
2017-11-23T00:00:00Z,0,91376,96322,NA,3682,3092,0.8397609994568169,42079,16458,NA,NA,0,4,1276,326,131,2017-18,2022-11-23
2017-11-23T00:00:00Z,0,1187,1259,NA,29,21,0.7241379310344828,753,263,NA,NA,0,0,7,0,0,2017-18,2022-11-23
2017-11-24T00:00:00Z,0,87366,94125,NA,3553,2878,0.8100197016605686,40038,15748,NA,NA,0,9,1159,243,148,2017-18,2022-11-24
2017-11-24T00:00:00Z,0,1186,1238,NA,29,25,0.8620689655172413,745,262,NA,NA,0,0,19,0,0,2017-18,2022-11-24
2017-11-25T00:00:00Z,0,86961,93879,NA,3546,2829,0.7978003384094755,40549,15958,NA,NA,0,4,1007,176,141,2017-18,2022-11-25
2017-11-25T00:00:00Z,0,1202,1241,NA,29,25,0.8620689655172413,883,274,NA,NA,0,0,11,0,0,2017-18,2022-11-25
2017-11-26T00:00:00Z,0,88926,94584,NA,3591,2831,0.7883597883597884,42759,16570,NA,NA,0,5,909,179,133,2017-18,2022-11-26
2017-11-26T00:00:00Z,0,1159,1255,NA,29,25,0.8620689655172413,755,240,NA,NA,0,0,8,0,0,2017-18,2022-11-26
2017-11-27T00:00:00Z,0,91860,96416,NA,3699,3051,0.8248175182481752,44111,16972,NA,NA,0,2,1380,406,144,2017-18,2022-11-27
2017-11-27T00:00:00Z,0,1150,1242,NA,29,25,0.8620689655172413,716,234,NA,NA,0,0,29,0,0,2017-18,2022-11-27
2017-11-28T00:00:00Z,0,92148,96544,NA,3700,3119,0.842972972972973,44061,16821,NA,NA,0,2,1223,314,117,2017-18,2022-11-28
2017-11-28T00:00:00Z,0,1201,1266,NA,29,24,0.8275862068965517,786,250,NA,NA,0,0,8,0,0,2017-18,2022-11-28
2017-11-29T00:00:00Z,0,91523,96384,NA,3703,3147,0.8498514717796382,43748,16761,NA,NA,0,2,1215,228,122,2017-18,2022-11-29
2017-11-29T00:00:00Z,0,1203,1262,NA,29,25,0.8620689655172413,878,278,NA,NA,0,0,8,1,0,2017-18,2022-11-29
2017-11-30T00:00:00Z,0,91084,96298,NA,3704,3149,0.8501619870410367,42771,16488,NA,NA,0,0,1084,189,122,2017-18,2022-11-30
2017-11-30T00:00:00Z,0,1203,1272,NA,29,29,1,777,258,NA,NA,0,0,6,1,0,2017-18,2022-11-30
2017-12-01T00:00:00Z,0,89079,95568,NA,3640,2989,0.8211538461538461,41438,16238,NA,NA,0,1,1191,247,125,2017-18,2022-12-01
2017-12-01T00:00:00Z,0,1201,1254,NA,29,29,1,748,254,NA,NA,0,0,8,0,0,2017-18,2022-12-01
2017-12-02T00:00:00Z,0,90013,96574,NA,3659,2947,0.8054113145668216,42682,16762,NA,NA,0,1,1137,220,143,2017-18,2022-12-02
2017-12-02T00:00:00Z,0,1191,1249,NA,29,0,0,859,266,NA,NA,0,0,19,0,0,2017-18,2022-12-02
2017-12-03T00:00:00Z,0,90996,96250,NA,3688,2960,0.8026030368763557,44307,17207,NA,NA,0,3,1110,240,112,2017-18,2022-12-03
2017-12-03T00:00:00Z,0,1165,1251,NA,29,0,0,755,245,NA,NA,0,0,10,0,0,2017-18,2022-12-03
2017-12-04T00:00:00Z,0,92209,96628,NA,3675,3114,0.84734693877551015,44138,16819,NA,NA,0,4,1563,533,170,2017-18,2022-12-04
2017-12-04T00:00:00Z,0,1159,1263,NA,29,21,0.7241379310344828,703,232,NA,NA,0,0,21,0,0,2017-18,2022-12-04
2017-12-05T00:00:00Z,0,92177,96706,NA,3699,3191,0.8626655852933225,44154,16996,NA,NA,0,5,1484,438,210,2017-18,2022-12-05
2017-12-05T00:00:00Z,0,1188,1267,NA,29,20,0.6896551724137931,768,253,NA,NA,0,0,34,0,0,2017-18,2022-12-05
2017-12-06T00:00:00Z,0,92500,96882,NA,3729,3244,0.8699383212657549,43799,16958,NA,NA,0,6,1337,314,228,2017-18,2022-12-06
2017-12-06T00:00:00Z,0,1229,1273,NA,29,25,0.8620689655172413,785,260,NA,NA,0,0,14,0,0,2017-18,2022-12-06
2017-12-07T00:00:00Z,0,92026,96575,NA,3715,3224,0.8678331090174967,42678,16499,NA,NA,0,2,1311,329,194,2017-18,2022-12-07
2017-12-07T00:00:00Z,0,1214,1265,NA,29,21,0.7241379310344828,752,264,NA,NA,0,0,27,4,0,2017-18,2022-12-07
2017-12-08T00:00:00Z,0,89160,95414,NA,3617,3020,0.8349460879181643,41071,16019,NA,NA,0,1,1271,211,225,2017-18,2022-12-08
2017-12-08T00:00:00Z,0,1213,1263,NA,29,21,0.7241379310344828,737,256,NA,NA,0,0,11,0,0,2017-18,2022-12-08
2017-12-09T00:00:00Z,0,88679,95220,NA,3621,3004,0.8296050814692074,41409,16105,NA,NA,0,3,1337,217,234,2017-18,2022-12-09
2017-12-09T00:00:00Z,0,1213,1263,NA,29,22,0.7586206896551724,884,290,NA,NA,0,0,17,0,0,2017-18,2022-12-09
2017-12-10T00:00:00Z,0,90131,96050,NA,3667,3403,0.9280065448595582,43744,16718,NA,NA,0,4,1212,295,228,2017-18,2022-12-10
2017-12-10T00:00:00Z,0,1213,1272,NA,29,17,0.5862068965517241,755,261,NA,NA,0,0,8,1,0,2017-18,2022-12-10
2017-12-11T00:00:00Z,0,92671,96935,NA,3690,3137,0.8501355013550136,44581,17164,NA,NA,0,2,1487,543,203,2017-18,2022-12-11
2017-12-11T00:00:00Z,0,1146,1276,NA,29,21,0.7241379310344828,703,251,NA,NA,0,0,7,0,0,2017-18,2022-12-11
2017-12-12T00:00:00Z,0,92751,97020,NA,3689,3157,0.855787476280835,44730,17167,NA,NA,0,1,1533,510,228,2017-18,2022-12-12
2017-12-12T00:00:00Z,0,1184,1281,NA,29,20,0.6896551724137931,778,265,NA,NA,0,0,15,1,0,2017-18,2022-12-12
2017-12-13T00:00:00Z,0,92263,96457,NA,3692,3182,0.861863488624052,43808,16908,NA,NA,0,8,1537,466,191,2017-18,2022-12-13
2017-12-13T00:00:00Z,0,1182,1282,NA,29,23,0.7931034482758621,778,269,NA,NA,0,0,13,1,0,2017-18,2022-12-13
